FileName,Reference,Types
NF1PD002C ,"PRC. (2008, Dec. 19). Decree 4790. Diario oficial, 47212. https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=34651. ",NON TRADITIONAL REF
NF1PD002C ,"PRC. (2009, Oct. 14). Decree 3963. Diario oficial, 46502. https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=37606. ",NON TRADITIONAL REF
NF1PD002C ,"PRC. (2015, Dec. 17). Decree 2450. Diario oficial, 49729. https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=67974. ",NON TRADITIONAL REF
NF1PD002C ,"PRC. (2015, May 26). Decree 1075. Diario oficial, 49523. https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=77913. ",NON TRADITIONAL REF
NF1PD002C ,"PRC. (2017, May 28). Decree 892. Diario oficial, 50247. https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=81863. ",NON TRADITIONAL REF
NF1QV000C ,"Environment Canada: 1981-2010 Climate Normals and Averages, available at: http://climate.weather.gc.ca/climate_normals/results_1981_2010_e.html?searchType=stnName&txtStationName=Pond+Inlet&searchMethod= contains&txtCentralLatMin=0&txtCentralLatSec=0& txtCentralLongMin=0&txtCentralLongSec=0&stnID=1774&dispBack=1, last access: 7 June 2019. ",NON TRADITIONAL REF
NF9CQ003C ,"National Institutions of Health, U.S. National Library of Medicine. ClinicaTrials.gov . Available at https://clinicaltrials.gov/ct2/results?cond=&term=psychedelic&cntry=&state=&city=&dist= Accessed 10 May 2020. ",NON TRADITIONAL REF
NF9CV000C ,"Food and Agriculture Organization of the United Nations (FAO), Crops (FAOSTAT ProdSTAT, 2008). http://faostat.fao.org/site/567/default.aspx ",NON TRADITIONAL REF
NF9CV000C ,"Food and Agriculture Organization of the United Nations (FAO), Production, commodity by country (FAOSTAT ProdSTAT, 2011). http://faostat.fao.org/site/339/default.aspx ",NON TRADITIONAL REF
NF9CV000C ,"Codex standard for gari (Codex Stan 151:1989, Rev. 1:1995), Standard for gari (CD-ARS, 2012). http://www.fao.org/input/download/standards/ ",NON TRADITIONAL REF
NF9CV000C ,"Food and Agriculture Organization of the United Nations (FAO), The state of food and agriculture, (Food and Agriculture Organization of the United Nations, Rome, 2009). http://www.fao.org/catalog/inter-e.htm ",NON TRADITIONAL REF
NF9CZ000C ,Human Development Indicators. (2016). Available on https://hdr.undp.org/sites/default/files/2016_human_development_report.pdf . ,NON TRADITIONAL REF
NF9DA000C ,"OPNET Technologies Inc, OPNET. (2013). www.opnet.com . ",NON TRADITIONAL REF
NF9DA000C ,"Memsic Inc, IRIS. (2014). https://www.memsic.com/userfiles/files/Datasheets/WSN/IRIS_Datasheet.pdf . ",NON TRADITIONAL REF
NF9EZ000C ,"Malagnini L, Montaldo V (2004) Relazioni di attenuazione del moto del suolo App.3 al Rapporto Conclusivo Redazione della mappa di pericolosita sismica (Ordinanza PCM 20.03.03, n.3274). Istituto Nazionale di Geofisica e Vulcanologia. ",NON TRADITIONAL REF
NF9EZ000C ,"Ministero delle Infrastrutture (2018). Norme tecniche per le costruzioni. Gazzetta Ufficiale della Repubblica Italiana 42, Decreo Ministero Infrastrutture 17.01.2018, Rome, Italy (in Italian). ",NON TRADITIONAL REF
NF9EZ001C ,"DDF, Departamento del Distrito Federal (1976) Building code for the federal district. Official Gazette of the Federal District Department (in Spanish) ",NON TRADITIONAL REF
NF9EZ001C ,"DDF, Departamento del Distrito Federal (1987) Building code for the Federal District. Official Gazette of the Federal District Department (in Spanish) ",NON TRADITIONAL REF
NF9EZ001C ,"El Universal (2017) Consulted Online February 10, 2020. https://www.eluniversal.com.mx/metropoli/cdmx/hay-26-ninos-fallecidos-y-30-desaparecidos-en-derrumbe-de-escuela-rebsamen-pena-nieto ",NON TRADITIONAL REF
NF9EZ001C ,Excelsior (2011) Consulted Online 29 June 2016. http://www.excelsior.com.mx/2011/09/19/comunidad/769082 ,NON TRADITIONAL REF
NF9EZ001C ,"GDF, Gobierno del Distrito Federal (2004a) Building Code for the Federal District. Official Gazette of the Federal District Government (in Spanish) ",NON TRADITIONAL REF
NF9EZ001C ,SEP (2015) Consulted online 03 January 2015. https://www.planeacion.sep.gob.mx/Doc/estadistica_e_indicadores/principales_crifras ,NON TRADITIONAL REF
NF9EZ001C ,SEP (2017) Consulted online 26 November 2017. https://www.gob.mx/sep/articulos/actualizacion-de-planteles-afectados-por-sismo-e-informe-sobre-la-suspension-de-clases ,NON TRADITIONAL REF
NF9FM000C ,"Department of Statistics, Ministry of Justice in Taiwan (2019, November 7). Retrieved from https://www.rjsd.moj.gov.tw/rjsdweb/inquiry/InquireAdvance.aspx ",NON TRADITIONAL REF
NF9GH000C ,(SOReg) SOSR. http://www.ucr.uu.se/soreg/.2019 [Available from: http://www.ucr.uu.se/soreg/ . ,NON TRADITIONAL REF
NF9HG000C ,"Convolutional Neural Network, https://medium.com/@phidaouss/convolutional-neural-networks-cnn-or-convnets-d7c688b0a207 , Accessed on: 28 June 2020 ",NON TRADITIONAL REF
NF9HT000C ,https://www.netgear.com/ ,NON TRADITIONAL REF
NF9HT000C ,https://www.netguardstore.com/ ,NON TRADITIONAL REF
NF9HT000C ,https://www.amazon.com/ ,NON TRADITIONAL REF
NF9HW000C ,"GEMOC, I (2017) GEMOC Studio. Available in: http://gemoc.org/studio.html ",NON TRADITIONAL REF
NF9HW000C ,JetBrains (2017) MPS. Available in: https://www.jetbrains.com/mps/ ,NON TRADITIONAL REF
NF9HW000C ,MetaCase (2017) MetaEdit+. Available in: http://www.metacase.com/mep/ ,NON TRADITIONAL REF
NF9HW002C ,Gridsearchc (2019) https://scikit-learn.org/stable/modules/generated/sklearn.model_selection.GridSearchCV.html . Last accessed 10/11/2019 ,NON TRADITIONAL REF
NF9HW003C ,Apache Projects Issues (2020) (Retrived on 12th March 2020). In: https://issues.apache.org/jira/projects/ ,NON TRADITIONAL REF
NF9HW003C ,Bugzilla (2019) (Accessed October 2019) https://www.bugzilla.org/ ,NON TRADITIONAL REF
NF9HW003C ,Codacy (2019) (Accessed October 2019) https://github.com/marketplace/codacy ,NON TRADITIONAL REF
NF9HW003C ,Git Bash Commands (2018) (Retrived on 28th November 2018). In: https://www.atlassian.com/git ,NON TRADITIONAL REF
NF9HW003C ,GitHub (2019) (Accessed October 2019) https://github.com/features ,NON TRADITIONAL REF
NF9HW003C ,JIRA (2019) (Accessed October 2019) https://www.atlassian.com/software/jira ,NON TRADITIONAL REF
NF9HW003C ,PMDCodacy (2019) (Accessed October 2019) https://github.com/codacy/codacy-pmdjava ,NON TRADITIONAL REF
NF9HW003C ,Scikit-learn (Accessed October 2019) https://scikit-learn.org/stable/ ,NON TRADITIONAL REF
NF9HZ000C ,"Council for the international organizations of medical sciences, international guiding principles for biomedical research involving animals. https://ec.europa.eu/environment/chemicals/lab_animals/legislation_en_htm (accessed 2012.05.03) ",NON TRADITIONAL REF
NF9ID000C ,Intertrade Ireland https://www.belfasttelegraph.co.uk/news/northern-ireland/irish-border-trade-at-alltime-high-37736726.html . ,NON TRADITIONAL REF
NF9IY000C ,EC Commission Regulation (EC) No 1881/2006 of 19 December 2006 setting maximum levels for certain contaminants in foodstuffs Eur Comm Off J Eur Union L 2006 364 5 24 ,NON TRADITIONAL REF
NF9JM000C ,"Royal College of Psychiatrists, Press Release, 15.5.2020. Psychiatrists see alarming rise in patients needing urgent and emergency care and forecast a 'tsunami' of mental illness. https://www.rcpsych.ac.uk/news-and-features/latest-news/detail/2020/05/15/psychiatrists-see-alarming-rise-in-patients-needing-urgent-and-emergency-care . Accessed 31 May 2020 ",NON TRADITIONAL REF
NF9JO003C ,"""Environmental Indicators"" Ministry of Environment and Urbanization, Rep. of Turkey [Online]. https://cevreselgostergeler.csb.gov.tr/sektorlere-gore-toplam-enerji-tuketimi-i-85800 . ",NON TRADITIONAL REF
NF9JO003C ,"The World Bank Data, [Online]. https://data.worldbank.org/country/turkey?view=chart . ",NON TRADITIONAL REF
NF9JO003C ,Data Analysis Software Manuals [Online]. https://www.ncss.com/. ,NON TRADITIONAL REF
NF9JO003C ,"""Development Plan"" Head of Strategy and Budget, Rep. of Turkey [Online]. http://www.sbb.gov.tr/wp-content/uploads/2018/11/Dokuzuncu-Kalknma-Plan-2007-2013%E2%80%8B.pdf . ",NON TRADITIONAL REF
NF9JO003C ,Statistical Review of World Energy [Online]. https://www.bp.com/en/global/corporate/energy-economics/statistical-review-of-world-energy.html . ,NON TRADITIONAL REF
NF9JO003C ,Turkey Statistical Institute (TUIK) [Online]. https://www.turkiye.gov.tr/turkiye-istatistik-kurumu-baskanligi-tuik . ,NON TRADITIONAL REF
NF9JV000C ,U.S. Department of Justice. 2014. DOJ Findings Letter For Investigation Of Cleveland Police Department. US Attorney's Office Northern District of Ohio. https://www.documentcloud.org/documents/1375135-cleveland-division-of-police-findings-letter.html . Accessed 3 Jan 2018. ,NON TRADITIONAL REF
NF9JW000C ,UK National Flap Registry | BAPRAS. http://www.bapras.org.uk/professionals/uk-national-flap-registy Accessed 19 Apr 2020 ,NON TRADITIONAL REF
NF9JZ000C ,*Data included in secondary analyses reported in Study 3 ,NON TRADITIONAL REF
NF9KG000C ,ICH Guidance for Industry Q2(R1): validation of analytical procedures: text and methodology(ICHQ2(R1)). https://database.ich.org/sites/default/files/Q2%28R1%29%20Gui delin e.pdf ,NON TRADITIONAL REF
NF9KI001C ,International Rice Research Institute (IRRI) (2001) Website at http://www.irri.org ,NON TRADITIONAL REF
NF9KP000C ,Wikipedia. Simpson's rule. https://en.wikipedia.org/wiki/Simpson%27s_rule . ,NON TRADITIONAL REF
NF9KP002C ,Piezo film sensor without leads. Available online: https://www.te.com/usa-en/product-CAT-PFS0004.html . ,NON TRADITIONAL REF
NF9KP002C ,"Beam deflection during cantilever bending, University of Cambridge. https://www.doitpoms.ac.uk/tlplib/thermal-expansion/derivation1.php . ",NON TRADITIONAL REF
NW6NJ000C,"Baggini, J. (2019). Won't Save the Planet-or do Much to Improve our Health. .e Guardian, 29 de mayo de 2019.",TRADITIONAL REF
NW6NJ000C,"Barsky O. y Djenderedjian J. (2003), Historia del capitalismo agrario pampeano, vol. 1, La expansion ganadera hasta 1895. Buenos Aires: Siglo XXI Editores.",TRADITIONAL REF
NW6NJ000C,"Carrington, D. (2016), Giving Up Beef Will Reduce Carbon Footprint More .an Cars, Says Expert, . e Guardian, 21 de julio de 2014.",TRADITIONAL REF
NW6NJ000C,"Crosby, A. W. (1989), ""Ecological Imperialism: .e Overseas Migration of Western Europeans as a Biological Phenomenon"". En: Donald Worster (ed.), .e Ends of the Earth (pp. 103-117). Cambridge: Cambridge University Press.",TRADITIONAL REF
NW6NJ000C,"Gillis, J (2016), In Latin America, Forests May Rise to Challenge of Carbon Dioxide, .e New York Times, 16 de mayo de 2016.",TRADITIONAL REF
NW6NJ000C,"Hernando, S. (2019). La era del veganismo: el fin de los placeres de la carne, El Pais, 3 de febrero de 2019.",TRADITIONAL REF
NW6NJ000C,"Saucedo Montemayor, P. (1984), Historia de la ganaderia en Mexico. Mexico: Universidad Nacional Autonoma de Mexico.",TRADITIONAL REF
NW6NJ000C,"Horowitz R. (2006), Putting Meat on the American Table: Taste, Technology, Transformation. Baltimore: Johns Hopkins University Press.",TRADITIONAL REF
NW6NJ000C,"Wilcox, R. (2017), Cattle in the Backlands: Mato Grosso and the Evolution of Ranching in the Brazilian Tropics. Austin: University of Texas Press.",TRADITIONAL REF
NW6NJ001C,"Acosta, A. (1964). La politica de subsistencias. En J. Echaniz et al., Cuestiones nacionales (pp. 69-141, Tomo 1). Mexico: Ediciones del Instituto Nacional de la Juventud Mexicana.",TRADITIONAL REF
NW6NJ001C,"Adler, R. (1988). La administracion obrera en los Ferrocarriles Nacionales de Mexico. Revista Mexicana de Sociologia, 5( 3), 97-124.",TRADITIONAL REF
NW6NJ001C,"AguilarRodriguez, S. (2009). La mesa esta servida: comida y vida cotidiana en el Mexico de mediados del siglo XX. Revista de Historia Iberoamericana, 2(2), 52-85.",TRADITIONAL REF
NW6NJ001C,"Arrieta, L. (2001). Las prospectivas de la relacion de las organizaciones sindicales con el Estado mexicano. Estudios Politicos, 26, 171-202.",TRADITIONAL REF
NW6NJ001C,"Arriola, M. (1963). Problemas de abastecimiento de carne de res en el Distrito Federal (Unpublished bachelor thesis). Universidad Nacional Autonoma de Mexico, Mexico.",TRADITIONAL REF
NW6NJ001C,"Baccaro, L. (2003). What is Alive and What is Dead in the .eory of Corporatism. British Journal of Industrial Relations, 41( 4), 683-706. https://doi.org/10.1046/j.1467-8543.2003.00294.x",TRADITIONAL REF
NW6NJ001C,"Baics, G. (2012). Is Access to Food a Public Good? Meat Provisioning in Early New York City, 1790-1820. Journal of Urban History, 39( 4), 643-668. https://doi.org/10.1177/0096144212443710",TRADITIONAL REF
NW6NJ001C,"Berry, J. (1978). On the Origins of Public Interest Groups: A Test of Two .eories. Polity, 10(3), 379-397.",TRADITIONAL REF
NW6NJ001C,"Blake, M. and Sullivan, M. (1888). Mexico Picturesque, Political, Progressive. Boston: Lee and Shepard Publishers.",TRADITIONAL REF
NW6NJ001C,"Bortz, J. (1988). Los salarios industriales en la Ciudad de Mexico 1939- 1975. Mexico: Fondo de Cultura Economica.",TRADITIONAL REF
NW6NJ001C,"Busto, E. (1880). Estadistica de la Republica Mexicana: estado que guardan la agricultura, industria, mineria y comercio. Resumen y analisis de los informes rendidos a la Secretaria de Hacienda por los agricultores, mineros, industriales y comerciantes de la republica y los agentes de Mexico en el exterior, en respuesta a las circulares de 1 de agosto de 1877. Mexico: Imprenta de Ignacio Cumplido.",TRADITIONAL REF
NW6NJ001C,"Cardenas, E. (2010). La economia en el dilatado siglo XX, 1929-2009. In S. Kuntz Ficker (coord.), Historia economica general de Mexico. De la colonia a nuestros dias ( pp. 503- 548). Mexico: El Colegio de Mexico.",TRADITIONAL REF
NW6NJ001C,"Case, A. (1917). . THirty Years with the Mexicans in Peace and Revolution. New York-Chicago-Toronto: Fleming H. Revell, Co.",TRADITIONAL REF
NW6NJ001C,"Challu, A.,and Gomez Galvarriato, A. (2015). Mexico's Real Wages in the Age of the Great Divergence, 1730-1930. Revista de Historia Economica, 33(1), 83-122. https://doi.org/10.1017/S021261091500004X",TRADITIONAL REF
NW6NJ001C,"Chavez, A. (ed.) (1974). Encuestas nutricionales en Mexico, volumen I: Estudios de 1958 a 1962. Mexico: Division de Nutricion, Instituto Nacional de Nutricion.",TRADITIONAL REF
NW6NJ001C,"Claflin, K. (2006). Culture, Politics, and Modernization in Paris Provisioning, 1880-1920 (Unpublished PhD dissertation). Boston University, United States.",TRADITIONAL REF
NW6NJ001C,"Claflin, K. (2008). La Villette: City of Blood (1867-1914). In Young, P. (ed.), Meat, Modernity, and the Rise of the Slaughterhouse ( pp. 27- 45). Durham: University Press of New England.",TRADITIONAL REF
NW6NJ001C,Comision Economica Para America Latina (1975). La industria de la carne de Ganado bovino en Mexico: analisis y perspectivas. Mexico: Fondo de Cultura Economica.,TRADITIONAL REF
NW6NJ001C,"Cossio, L. (1965). La ganaderia. En D. Cosio, Historia Moderna de Mexico. El Porfiriato. La vida economica (pp. 135-178). Mexico: Editorial Hermes.",TRADITIONAL REF
NW6NJ001C,"Dupuy, A. (2014). Los precios de la carne vacuna en Buenos Aires colonial. Una interpelacion historiografica e historica. Tiempo & Economia, 1(1), 61-75. https://doi.org/10.21789/24222704.945",TRADITIONAL REF
NW6NJ001C,Seminario de Historia Moderna de Mexico (1965). Estadisticas Economicas del Porfiriato. Fuerza de trabajo y actividad economica por sectores. Mexico: El Colegio de Mexico.,TRADITIONAL REF
NW6NJ001C,"Finlay, M. (1995). Early Marketing of the .eory of Nutrition: the Science and Culture of Liebig's Extract of Meat. In H. Kamminga and A. Cunningham (eds.), .THe Science and Culture of Nutrition, 1840 -1940 (pp. 48-74). Amsterdam: Netherlands Clio Medica.",TRADITIONAL REF
NW6NJ001C,"Garza, G. (1985). El proceso de industrializacion en la ciudad de Mexico (1821 -1970). Mexico: El Colegio de Mexico.",TRADITIONAL REF
NW6NJ001C,"Gerber, L. (1995). Corporatism and State .eory: A Review Essay for Historians. Social Science History, 19(3), 313-332.",TRADITIONAL REF
NW6NJ001C,"Gomez Galvarriato, A. (1998). .e Evolution of Prices and Real Wages in Mexico from the Porfiriato to the Revolution. In J. Coatsworth and A. Taylor, Latin America and the World Economy Since 1800 (pp. 347-378). Cambridge, Massachusetts: Harvard University Press.",TRADITIONAL REF
NW6NJ001C,"Gomez Galvarriato, A. and Musacchio, A. (2000). Un nuevo indice de precios para Mexico, 1886-1930.Trimestre Economico, 67(265), 47-91.",TRADITIONAL REF
NW6NJ001C,"Graham, R. (2010). Feeding the City: From Street Market to Liberal Reform in Salvador, Brazil, 1780 -1860. Austin: University of Texas Press.",TRADITIONAL REF
NW6NJ001C,"Guzman, J. (1982). Michoacan y la inversion extranjera, 1880- 1911. Morelia: Universidad Michoacana de San Nicolas de Hidalgo.",TRADITIONAL REF
NW6NJ001C,"Knapp, J. (1997). .e Democratization of Meat and Protein in Late Eighteenth- and Nineteenth-Century Europe. .THe Historian 59( 3), 541-551.",TRADITIONAL REF
NW6NJ001C,"Knight, A. (1991). .e Rise and Fall of Cardenismo, c. 1930-1946. In L. Bethell (ed.), Mexico since Independence (pp. 241-320). Cambridge: Cambridge University Press.",TRADITIONAL REF
NW6NJ001C,"Lopes, M. (2011). ""Que se cumplan los sagrados principios de la revolucion"": cambio y continuidad en la politica de abasto de la carne en la ciudad de Mexico. Historia Mexicana, 60(4), 2111-2155.",TRADITIONAL REF
NW6NJ001C,"Lopes, M. (2017). Escasez, epizootia y experimentos sindicales: El abasto de carne en la capital federal mexicana, 1929-1955. In E. Quiroz (coord.). Integracion y desintegracion del espacio economico mexicano. Mexico: Instituto de Investigaciones Dr. Jose Maria Luis Mora, Consejo Nacional de Ciencia y Tecnologia.",TRADITIONAL REF
NW6NJ001C,"Lopes, M. & Riguzzi, P. (2012). Borders, Trade, and politics: Exchange between the United States and Mexican Cattle Industries, 1870-1947. Hispanic American Historical Review, 92(4), 603-635.",TRADITIONAL REF
NW6NJ001C,"LopezAlonso, M. (2012). Measuring Up: A History of Living Standards in Mexico, 1850- 1950. Stanford: Stanford University Press.",TRADITIONAL REF
NW6NJ001C,"Lopez, D. (1988). Historia del abasto de productos alimenticios en la ciudad de Mexico. Mexico: Fondo de Cultura Economica.",TRADITIONAL REF
NW6NJ001C,"Machado, M. (1981). . THe North Mexican Cattle Industry, 1910- 1975: Ideology, Conflict and Change. College Station: Texas A&M University Press.",TRADITIONAL REF
